"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0070673","response to interleukin-18",0.00103865494704183,21,4.56707852489517,1.98093465338584e-08,3.67471056244366e-07,270940,4,18,3.23344824538142,0.0312754573556966,0.383805997190677,4.56707852489517,"response to interleukin-18",3.67471056244366e-07,6.43477686231689,"mouse_specific"
"GO:0060048","cardiac muscle contraction",0.013203980279388,105,1.79628362169546,2.13485091206839e-08,3.94494072013873e-07,307844,15,123,1.77445330539224,0.0215273034506865,0.339803155581003,1.79628362169546,"cardiac muscle contraction",3.94494072013873e-07,6.40395951846472,"mouse_specific"
"GO:0009151","purine deoxyribonucleotide metabolic process",0.000764926143867097,18,5.31549211807872,2.15016566829821e-08,3.95795880325971e-07,137562,4,19,3.0632667587824,0.0375221035748805,0.40497393365395,5.31549211807872,"purine deoxyribonucleotide metabolic process",3.95795880325971e-07,6.40252873049599,"mouse_specific"
"GO:0106072","negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.00156214651809627,26,3.75960363512496,2.16803124975953e-08,3.97555462120655e-07,338367,4,16,3.6376292760541,0.0207453012018635,0.335317258064594,3.75960363512496,"negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",3.97555462120655e-07,6.4006022752774,"mouse_specific"
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway",0.00366729882773896,43,2.64857718664139,2.39749648653896e-08,4.37954892541048e-07,134616,6,44,1.98416142330223,0.0788465237123805,0.486282957758313,2.64857718664139,"negative regulation of intracellular steroid hormone receptor signaling pathway",4.37954892541048e-07,6.35857061764503,"mouse_specific"
"GO:0007217","tachykinin receptor signaling pathway",0.000862286678607996,19,4.97728377352487,2.45841990561193e-08,4.47376337196148e-07,256092,2,6,4.85017236807213,0.0588044388829434,0.437821115616924,4.97728377352487,"tachykinin receptor signaling pathway",4.47376337196148e-07,6.34932699050517,"mouse_specific"
"GO:0001878","response to yeast",0.00116283275345702,22,4.27361999699547,2.91467590382263e-08,5.28395411958149e-07,222120,4,15,3.8801378944577,0.0164348866148607,0.326087287370147,4.27361999699547,"response to yeast",5.28395411958149e-07,6.27704096200738,"mouse_specific"
"GO:0072079","nephron tubule formation",0.00303555171077754,38,2.82772023176169,2.97853171079742e-08,5.37934066712318e-07,329323,3,17,2.56773831250877,0.107125217933135,0.527165282383947,2.82772023176169,"nephron tubule formation",5.37934066712318e-07,6.26927095150419,"mouse_specific"
"GO:0002526","acute inflammatory response",0.00673363870414911,64,2.14694362889549,3.26531762567164e-08,5.87511660017461e-07,357534,10,108,1.34727010224226,0.207759604621823,0.615688834501575,2.14694362889549,"acute inflammatory response",5.87511660017461e-07,6.23098350976943,"mouse_specific"
"GO:0032847","regulation of cellular pH reduction",0.00117434496102711,22,4.23172532199462,3.45038655788507e-08,6.18485021199924e-07,167103,2,9,3.23344824538142,0.123168910855716,0.534993811038629,4.23172532199462,"regulation of cellular pH reduction",6.18485021199924e-07,6.20867081388287,"mouse_specific"
"GO:0002673","regulation of acute inflammatory response",0.00267099129094771,35,2.95996141924756,3.48567307148141e-08,6.2247878060112e-07,314272,5,44,1.65346785275186,0.1824978244815,0.602784394733238,2.95996141924756,"regulation of acute inflammatory response",6.2247878060112e-07,6.20587544844895,"mouse_specific"
"GO:0051938","L-glutamate import",0.00358824889258249,42,2.64397417537938,3.62400385057606e-08,6.44776298470522e-07,306550,6,41,2.12934396647069,0.0595836694171613,0.440753387682432,2.64397417537938,"L-glutamate import",6.44776298470522e-07,6.19059093527346,"mouse_specific"
